id,daysUntilLastEdit,daysUntilSolved,countEditions
39568073,0,1,3
42895340,9,13,5
1203794,0,0,4
23914807,0,0,3
23199325,0,0,3
7067011,0,0,3
42361158,0,0,4
20486387,0,0,3
46503279,0,0,6
41519149,0,0,7
10977960,0,0,3
38036956,0,0,3
961247,0,0,4
27603681,0,0,3
26545278,0,0,3
52762874,0,0,3
48838668,0,0,3
7136958,0,0,3
14925302,0,0,3
39648124,0,1,3
4963203,0,1,4
45036329,0,0,3
31024111,0,0,3
40196234,0,1,3
11211719,1,2,6
33550102,0,0,6
30178129,0,0,3
33588430,0,0,3
53297593,0,0,3
12850656,0,0,3
33829157,0,0,3
37047093,0,0,5
44361827,0,0,4
44855687,0,0,4
5968342,0,0,4
11067073,13,14,5
35128360,0,0,3
21033326,0,1,5
19028885,0,0,9
23311099,0,0,3
46725085,0,0,6
50626370,0,0,3
3813446,0,0,4
24519401,0,1,3
7157571,0,0,3
44920940,0,0,4
36852959,0,1,3
32350853,0,0,3
42160165,0,0,8
38134059,0,0,3
40388941,0,0,3
46582435,0,0,6
33140102,0,0,3
41564248,0,0,3
29185513,0,0,3
38039426,0,0,3
10624903,0,0,3
33483072,0,0,3
28232593,0,0,3
39725577,0,1,4
254733,0,8,4
31469896,0,0,3
51435407,0,0,3
36963238,0,0,3
37105989,0,3,3
20655142,0,0,3
5992893,0,0,3
26836469,0,0,3
24718605,2,3,10
33698230,0,0,3
15496149,0,0,3
6499349,0,0,3
37855630,0,0,3
52037936,0,5,3
23100300,0,0,3
50694955,0,0,3
42247450,0,1,3
53002142,0,0,3
9937582,0,0,4
2475564,0,0,3
22222623,0,2,8
11421756,0,0,3
3831093,0,0,3
50122646,0,0,4
3789067,0,827,3
1560625,0,10,3
5424667,0,0,3
17490462,0,2,3
3442217,0,0,3
11591271,0,0,3
7824938,0,0,3
7853563,0,69,3
23769209,0,0,3
12749850,0,1,3
21070980,0,0,3
28512205,0,0,3
37368530,0,1,3
9557629,2,3,5
14304455,0,0,3
43052440,0,0,4
38853086,0,0,3
44800739,0,0,3
40029384,0,0,3
22591741,0,0,3
39477897,0,1,3
16951622,1,1,5
10364575,0,0,3
5440266,0,0,3
21728207,0,0,4
40789540,0,0,3
17063821,0,0,3
35105783,0,0,3
49152753,0,0,9
32240031,0,0,3
21532106,0,0,3
11352205,0,0,3
39322650,0,0,3
28046781,0,0,8
36803116,0,0,3
21182758,0,0,3
36675441,0,0,3
34057698,0,0,3
14232693,0,0,3
41108468,0,0,3
51857815,0,0,3
43079876,0,1,3
10582536,0,1,3
6235283,0,0,3
18094568,0,0,3
17600323,0,0,3
36657502,0,0,3
37734178,0,0,4
5933129,0,354,5
50216654,0,0,6
22539592,0,0,6
1493465,0,0,3
5846449,0,0,3
33176446,0,542,3
52785133,0,0,4
50028691,0,2,4
5959972,0,1,3
34789534,0,1,3
2916285,0,1,3
30093986,0,0,3
41451482,0,0,6
42163258,3,3,5
31786541,0,0,3
22491596,0,0,3
35810486,0,1,3
42050002,0,1,5
11916394,0,10,3
2431520,0,1,3
2497168,0,0,3
24399382,0,0,3
47127543,2,5,4
37728912,0,0,3
46791249,0,1,3
12928265,0,0,3
45204992,0,0,4
34555389,0,0,3
26879959,0,0,3
6246219,1,1,8
11963622,0,0,3
34742386,0,0,3
33161062,0,0,5
43250249,0,0,3
32979420,0,2,4
24014496,0,0,6
12887391,0,0,3
42180884,0,0,6
18567762,0,0,3
24364666,0,1,5
32148657,0,0,4
33427248,0,0,3
26862770,1,1,7
39537634,0,0,3
40433638,0,0,3
26818137,0,3,3
51060823,0,0,9
34695108,0,0,3
22219377,0,0,5
5803915,0,0,3
52839947,0,0,3
16411680,0,0,3
13570489,0,0,3
36789511,0,0,3
2944046,0,0,3
44798803,0,0,3
3953382,0,0,3
42188503,0,0,3
1114219,0,0,3
51183344,6,7,4
23510154,0,0,3
44000036,0,0,3
17518113,0,0,3
12134776,1,1,8
18889118,0,29,3
33900489,0,0,3
40230192,0,2,3
38434548,0,0,5
22413295,0,273,5
31468247,0,0,3
27419817,0,0,3
24061573,0,0,5
22959481,0,0,3
2935441,0,16,3
17879655,0,0,3
13448847,0,0,5
38639027,1,1,6
34207115,0,5,3
24305044,0,201,6
21421525,0,0,3
13521015,0,0,3
2335104,0,5,3
6391825,0,0,3
20662550,0,0,3
19302472,0,0,3
7809146,0,0,3
40561720,0,5,3
46020008,0,0,3
48697422,0,0,3
21308397,0,0,3
19040372,0,1,3
3396669,0,0,3
33975427,0,0,3
13523875,0,0,3
36304948,0,0,4
49223885,0,0,3
31935886,0,0,3
11963013,0,0,3
5054240,0,1,3
907715,0,0,3
45795090,0,0,4
38792920,0,0,3
37859093,0,0,3
38004275,0,0,3
5271877,0,0,3
13455142,0,1,3
48362597,0,0,3
10691850,0,0,3
39020659,0,0,3
16435676,0,0,3
37790742,0,0,3
22349511,0,0,3
48345315,0,0,3
19249273,0,0,6
36382176,0,0,3
42233478,0,0,4
40513808,0,0,3
43917983,0,0,11
47146358,0,0,3
52209967,0,0,3
49993801,0,0,3
47451588,0,0,3
47414080,0,0,3
2834583,0,0,3
48659608,0,0,3
51888456,0,0,3
34117266,0,0,3
109432,0,1,3
35003231,0,0,3
12895214,0,0,6
34227724,0,2,3
10733735,0,4,5
52894830,0,0,4
10864235,0,0,3
5592448,0,22,6
16008624,0,0,6
17139356,0,7,3
394979,0,0,3
9816650,0,0,3
480378,0,0,3
22095983,3,4,4
8775558,0,0,3
51615900,0,0,3
479125,0,0,3
22021129,0,0,6
49897030,0,0,3
15896154,0,1,3
22092487,0,0,3
49900452,0,0,3
16075804,0,0,4
13376647,0,0,3
29406075,0,0,4
16073918,0,0,3
13329534,0,0,3
30327059,0,3,3
25417117,0,1,4
8779505,0,0,3
8262979,0,0,3
8633451,0,0,3
9087421,0,0,4
48094821,0,0,3
44161479,0,1,3
13990681,0,0,4
25480619,0,0,3
7467247,0,0,3
24282415,0,0,4
51619907,0,0,3
28884965,1,1,6
25126415,0,1,3
39928015,0,0,3
25071994,0,0,3
13448371,0,0,8
4807428,0,169,10
29348130,0,0,4
8088469,0,0,3
28168163,0,0,3
8529422,0,0,3
9679090,0,0,6
16266495,0,0,3
15401335,0,0,3
39856609,0,1,3
16922522,0,0,3
28866964,0,0,3
16163984,0,0,3
4590193,0,0,3
8205865,0,0,3
5673357,0,0,3
40938529,0,0,3
5190457,0,0,4
28160653,0,1,6
53281566,0,0,3
18423760,0,2,7
16856822,0,0,3
42775127,0,1,5
8739930,0,29,3
27825282,0,0,5
686500,0,0,3
16574494,0,0,3
25014619,0,0,4
1830548,0,0,5
8613162,0,0,3
7291842,6,6,5
25496360,0,0,4
13288427,0,14,3
10015388,0,1,3
24965213,0,1,3
7952256,0,0,3
35461039,0,0,3
42811335,0,0,3
13600018,0,0,3
25412377,0,0,6
7510874,0,0,4
22766636,0,0,3
13260158,11,14,4
35484239,0,3,3
25500919,0,0,5
28415373,0,0,3
17617481,0,0,3
2624827,0,56,4
14174959,0,0,3
23594335,0,1,3
7496973,0,29,3
24673402,0,0,3
3569635,0,0,3
53265418,0,0,3
21906809,641,894,6
25122452,0,0,3
47709870,0,0,4
39017880,0,0,3
10339063,0,0,4
25334639,0,0,3
19798690,0,0,3
40926481,0,0,3
670615,0,0,3
23193568,0,17,5
42852244,0,0,4
20836432,0,0,5
33129917,0,0,3
25162547,0,0,3
38124868,0,0,5
15544604,0,0,5
10196344,0,0,3
40378735,0,0,3
14554884,0,0,3
17353358,0,0,3
24327374,0,0,5
33077516,0,0,5
11282806,0,0,3
4858914,0,0,3
18763017,0,0,3
47091387,0,41,3
23943982,0,676,3
50462391,0,0,3
32475181,0,4,5
5482644,0,0,3
27746742,0,0,4
4739481,0,0,4
23474067,0,0,3
25281239,0,0,6
13791313,0,0,3
28984115,0,0,3
10047518,0,0,3
44360622,0,0,4
48799116,0,38,8
4323826,0,0,3
48160303,0,0,4
26117258,0,0,4
12479458,0,1,3
15284840,0,0,3
7311675,0,0,3
10175251,0,0,3
52959799,0,0,4
20849531,3,3,4
34345271,0,0,3
41237709,0,0,4
12474976,0,0,3
28231058,0,0,3
34793916,0,1,3
6094613,1,3,6
18241020,0,0,5
21870213,0,0,5
18708732,0,1,3
6377922,0,12,3
46258776,0,1,3
11083254,0,0,3
18247816,0,0,3
27755524,0,0,3
1800513,0,0,4
44523828,0,0,4
2987737,0,0,4
3594228,0,1,5
797419,0,0,3
7358681,0,0,3
20910604,0,0,4
10263830,0,1,3
49980109,0,0,3
14514949,0,1,3
33718154,0,0,4
37901510,0,0,7
21137531,0,2,4
47766414,0,0,3
50511879,0,0,3
10282354,0,0,3
28009665,1,1,7
48870533,0,0,3
37088025,0,0,3
46956108,0,0,3
5366113,0,0,4
34020984,0,0,4
35513890,0,0,3
11538662,0,1,6
41733661,0,1,7
17640877,2,2,6
43173702,0,0,3
44465208,0,0,3
21383508,616,1047,5
34854752,0,0,4
47793196,0,0,3
19805129,0,0,3
50906377,0,0,4
28347465,0,0,3
14507542,0,1,3
7403814,0,0,3
38090441,0,0,3
28072488,0,0,4
12362610,0,0,3
50551902,0,1,5
20862777,0,2,3
52367849,0,0,4
33006974,0,3,4
14557094,0,0,4
34724494,0,0,3
45397677,0,1,5
19981748,0,0,6
6566613,0,0,3
31768830,0,0,5
2196367,0,1,3
31146719,0,0,3
23450672,1,1,5
36500961,0,0,3
29141104,0,0,4
19278776,0,0,4
33925201,0,0,3
34017476,0,0,6
36492187,0,0,3
48736495,0,0,3
1126088,0,0,4
40792080,0,0,3
44557653,0,0,3
34476407,0,0,3
40004139,0,0,3
41190793,0,0,3
26485718,0,0,3
53005835,0,0,4
6601536,40,68,5
14625125,0,0,3
20863031,0,0,3
23671487,0,0,3
19336476,0,9,3
39141965,0,0,3
15507833,0,0,3
26735558,0,0,3
23739089,0,1,4
6850802,0,4,3
1783399,0,0,3
44271208,0,0,4
36655640,0,2,3
51421746,0,1,3
9407892,0,0,3
12181194,0,0,3
15448525,0,0,3
29063154,0,1,6
17896257,0,1,3
37619819,0,0,3
50993682,0,0,3
42087787,0,0,3
38479833,0,0,3
21333403,0,0,4
5763929,0,0,3
11632528,3,5,9
3639013,0,0,3
7508495,0,0,3
11268136,0,0,3
11256741,6,10,6
9998032,0,0,6
9377902,0,0,3
10966030,0,0,3
23739801,0,21,3
24107780,0,0,4
18396759,0,0,3
6661992,0,0,3
31699511,0,0,3
35164919,0,0,3
17261308,0,3,4
42549811,0,0,3
10437302,0,0,3
41803650,0,0,4
14931163,0,0,7
3229883,0,0,3
39018905,0,0,3
12176200,0,0,3
38657583,0,0,5
12247973,0,1,3
12783069,0,0,3
50044407,0,0,6
21828457,0,0,3
7432807,0,1,4
3380141,0,1,3
31188192,0,0,3
52334617,0,0,5
31584347,0,7,6
45434630,0,0,3
9556184,0,0,3
36002592,0,0,3
49100629,0,0,5
46539236,0,0,3
19791143,0,0,3
20237508,0,0,3
36341751,1,1,7
10485618,0,0,3
21673706,0,0,3
36175020,0,262,5
41232133,0,0,3
21490518,0,0,5
43541898,0,0,3
17059392,0,2,4
11235488,0,0,3
13510815,0,0,3
7928362,0,0,3
14237198,0,0,3
11610721,0,0,3
14310335,0,0,3
44594828,0,0,4
12311461,0,0,3
10349783,0,0,3
12376487,0,0,3
16972495,0,2,4
3710788,0,0,3
37912756,0,0,3
42454342,0,0,3
5059868,0,0,3
3672196,0,0,3
43063378,0,0,3
6038252,0,1,3
18664288,0,0,3
6922466,0,0,3
6543243,0,0,3
25199984,0,0,3
22949829,0,0,3
3783530,0,0,3
5845600,0,0,3
25721043,0,0,5
2713490,0,0,3
17305935,0,0,4
22393127,1,1,4
51415784,0,0,4
17069008,0,0,3
40355772,0,7,6
34654568,0,0,3
34524053,0,0,3
24433630,0,0,5
154314,0,0,4
53465854,0,0,3
38944759,0,0,3
18352113,0,0,8
19066165,0,0,3
53410098,0,1,6
44578997,0,0,5
1708024,0,0,3
18218739,0,183,5
36239817,0,0,3
12740109,0,0,4
22208923,0,19,3
48004059,0,0,3
40020180,0,0,3
6011466,0,0,3
2617453,0,0,3
10718544,0,6,3
50259025,0,1,4
18022534,0,0,3
39135047,0,0,3
53128682,0,0,3
1366643,0,0,3
42011632,0,0,3
53261076,0,0,3
28601381,0,0,3
24068102,0,0,5
11441572,0,0,5
6597948,0,0,3
18803841,0,0,3
33993923,0,6,4
53110729,0,0,3
38313558,0,2,5
21755227,0,0,3
8458985,0,0,3
2943787,0,0,3
38542101,0,0,3
39273373,0,0,4
12741753,0,0,3
52902640,0,0,3
42406749,0,0,3
37706478,0,0,3
48689926,0,0,3
51941434,0,0,3
51864429,0,0,3
41180062,0,0,4
28342289,0,0,4
17061122,0,0,3
12652607,0,0,3
43119073,0,0,3
51804202,0,5,3
14097853,0,0,5
3764409,0,0,3
36876229,0,0,3
51813908,52,53,5
35833382,0,0,5
40805984,0,0,3
5120223,0,0,3
5241354,0,0,4
12947176,0,33,5
30618618,0,8,5
30809390,0,0,3
45860599,0,15,4
26330463,1,4,7
40483650,0,0,3
43981954,0,0,4
11708666,0,26,3
17721859,0,0,3
11807935,0,1,3
45465470,0,0,3
39151880,0,13,3
30829006,0,0,3
30750697,2,2,5
22279788,0,0,3
45186679,0,0,5
32697148,0,0,3
18876611,0,0,3
44906814,0,485,3
39219716,0,0,3
1394126,0,0,3
3909943,0,1,3
24299158,0,0,4
19035434,0,0,3
9523081,0,0,3
52937548,0,0,3
27470082,0,0,3
11548778,0,0,3
26239854,0,1,3
32786754,0,0,4
6259366,0,1,3
49268124,0,0,3
48325213,0,0,4
40753740,0,1,4
47519931,0,0,3
1665744,0,0,3
5761130,0,1,3
48705408,0,0,5
45760275,0,0,3
12746730,0,0,3
37712528,0,0,3
35879055,0,0,3
40554243,0,0,3
18933526,0,0,3
50678606,0,0,5
26886958,0,0,3
31518501,0,0,3
8416384,0,0,3
25780499,0,0,3
17931622,0,0,3
43552743,0,0,3
22272185,0,0,3
36129386,0,0,3
52913938,0,0,4
51812112,0,1,3
37410453,0,0,3
47514796,0,1,3
32157183,0,0,3
24058089,0,313,5
14453912,0,0,5
33496517,0,0,3
43968843,0,0,3
51834112,0,1,3
4476031,0,0,4
31337859,0,0,4
5545746,0,12,4
574701,0,0,3
28807468,0,0,3
17156286,0,1,4
1969259,0,0,7
16634289,0,141,3
9086844,0,0,3
8099727,0,1,3
13340560,0,1,3
8925958,0,0,3
31275386,0,0,3
8002060,0,0,3
13894345,0,4,3
1950541,0,0,3
5577599,0,0,4
15971063,0,0,3
456271,0,0,3
29756294,0,0,3
22089318,0,0,3
4678555,0,0,3
29565017,0,0,3
27319458,0,0,6
17124297,0,0,3
16010998,0,0,3
4663615,0,0,3
16612047,0,0,3
4563704,0,0,3
4369501,0,0,3
27905818,0,2,3
16306805,0,0,3
28672290,1,35,9
44166525,0,12,3
8488658,0,0,3
8237495,0,11,5
16750089,0,0,3
17182344,0,0,3
16322026,0,0,5
27851350,0,0,4
8345079,0,0,3
13336711,0,1,3
16787999,0,0,3
27668971,0,0,3
45632229,0,0,3
24962673,0,0,3
15169387,0,0,3
15122936,0,0,3
13649494,0,0,3
26588104,0,0,3
664738,0,1,5
24955164,0,0,3
8362794,0,0,3
15606746,0,0,3
26707916,0,0,6
30051172,1,187,4
28761897,0,0,3
14748487,0,0,3
8762998,0,0,3
14668777,0,0,3
25668480,0,0,3
794371,0,0,3
13315087,0,0,3
44140203,0,0,5
4449238,0,0,3
13844510,0,1,3
41661597,0,0,3
25346001,0,3,4
24166998,0,0,3
13909398,0,0,3
8357955,0,0,4
13578683,0,0,6
4240678,0,0,3
16044473,0,3,4
18432108,0,0,3
9392777,0,0,3
17829169,0,0,6
13512518,0,0,3
29455742,0,3,3
29041367,0,3,3
14655223,0,0,4
14557049,0,1,3
13701683,0,3,3
4850744,0,0,3
24976934,0,0,3
25430677,0,0,3
24252061,0,0,3
9233705,0,0,3
38592,0,0,3
48384631,0,0,3
40907241,0,5,3
5593939,0,0,3
3035422,0,0,5
19910144,0,0,3
23892138,0,0,4
4709312,0,0,3
41689899,0,0,3
15230235,0,0,3
25532841,11,14,5
39687217,1,1,4
32688791,0,0,3
46752081,0,0,3
24253965,0,0,4
27201571,0,2,3
20991010,0,0,3
25129494,0,0,3
15236067,0,17,4
7537824,0,0,4
43333779,0,0,4
41559379,2,3,5
45495142,0,1,3
39316948,0,0,3
53316063,0,0,3
25390288,0,0,3
20402250,0,11,5
9890253,0,0,3
27703179,0,1,3
34444382,0,0,3
27596044,0,0,4
34450563,0,0,3
10109567,0,0,3
8057057,0,0,3
24455091,0,0,3
33024226,0,0,4
19910134,0,0,3
25238544,0,0,3
14728498,0,1,3
13852169,1,1,5
20147204,0,0,4
17797799,0,0,3
6654770,0,0,3
12367473,0,0,3
20677760,0,0,3
3502783,0,0,3
20507403,0,0,7
25602356,0,0,4
23691826,0,0,3
38068786,0,0,3
38070972,0,1,3
13218108,0,0,4
19386096,0,0,3
38116133,0,0,6
23962110,0,0,3
30973286,0,0,3
3078451,0,0,4
16138914,0,0,3
40566977,0,0,3
11309207,0,0,3
3880233,0,0,5
36391387,0,0,3
5330182,6,7,5
31766719,0,1,3
42166951,0,0,3
33653240,0,0,3
10299140,0,0,5
5387119,0,0,5
23182939,0,0,3
29018171,0,0,3
7702028,0,50,5
10427240,0,0,5
28046975,0,1,3
44672528,0,0,4
40905551,0,0,3
4693445,0,0,4
7658019,0,0,4
31223242,0,0,3
10879283,0,0,4
44857772,0,0,5
6321778,0,0,3
48895892,0,1,6
10409725,0,0,3
46499713,0,0,3
35530147,0,0,3
19413512,0,0,3
23346235,0,0,3
23074381,162,169,5
3158320,0,0,3
30431705,0,0,3
23195326,0,0,4
39583806,0,0,4
37964064,0,63,5
3177585,0,1,4
40731511,0,1,3
12379929,0,0,3
52620545,0,0,3
13874152,0,0,4
2272272,0,0,3
27708059,0,0,3
17618070,0,0,3
34198566,0,0,4
2667366,0,0,3
18801985,0,0,3
4879782,0,0,3
28353426,0,0,4
51959402,0,0,3
14541859,0,3,3
44422266,0,9,3
5742301,0,5,4
6248488,0,0,3
32317493,0,0,4
47260756,0,0,5
1698244,0,0,3
2350954,0,0,3
22519530,0,21,3
46305628,0,0,3
23640437,0,0,3
21687090,0,0,4
1728934,0,0,3
49139306,0,0,4
10123047,0,0,3
36683813,0,0,4
41449483,0,0,3
44351294,0,0,3
15876691,0,0,3
24277804,0,0,7
47287491,0,0,3
52809433,0,0,3
47310179,0,0,3
7082480,0,2,3
37640404,0,0,3
4686962,0,0,3
46578805,0,0,3
45267138,0,0,3
53374029,0,0,3
10352179,0,16,3
21242457,0,0,3
35843981,0,0,4
21051486,1,4,4
53400758,0,0,3
21886722,0,1,4
5401232,0,0,3
4696616,0,0,3
48788568,0,0,6
52549591,0,0,3
30907188,0,0,3
41620441,0,0,3
28308904,0,0,3
43088903,0,0,3
41368682,0,0,3
38363358,2,3,4
44125671,1,3,7
44787599,0,0,3
15511513,0,0,3
3856525,0,1,3
39594854,0,0,5
12235154,0,0,3
9457424,0,1,3
32100211,0,0,4
36317503,0,0,3
23384877,0,0,3
28555942,0,0,4
39539056,0,0,4
50680686,0,0,3
19263840,0,0,3
19854368,0,0,3
7001917,0,0,3
40362526,0,0,3
40011891,0,5,4
46575319,0,1,3
9480469,0,0,6
6177435,0,0,3
330405,0,0,3
26525170,0,0,3
5370387,0,0,4
32932626,0,1,3
15525451,1,1,10
10489166,0,0,4
33073499,0,0,3
12584362,0,0,3
33073859,0,0,7
21903903,0,0,3
21404370,0,1,3
9381612,0,0,3
39450331,0,0,3
47034402,0,0,4
23734571,0,0,3
36356548,0,2,3
38295951,0,0,3
1052975,0,0,3
30184283,0,0,3
4238696,0,0,4
18972044,0,0,3
39734850,1,1,4
31950743,1,412,4
2892176,0,0,4
9444835,0,10,7
32024016,0,0,3
6746504,0,9,3
33897100,0,0,3
38181954,0,0,3
15573089,0,0,3
26889079,0,0,3
49168415,0,0,7
23297478,0,3,4
6022264,0,0,3
30386835,0,0,3
50846259,0,1,3
11628315,0,0,3
39195813,0,1,4
53420495,1,1,4
35161668,0,0,10
18000585,0,0,3
6022059,0,1,3
18678251,0,0,4
48639491,0,41,4
31876652,0,0,3
33189087,0,0,3
6956889,0,2,3
7294850,0,0,4
32233097,0,1,3
39962152,0,0,3
25351294,0,0,3
12336275,0,0,3
19417989,0,5,3
6903001,0,0,3
47018735,0,0,4
2705888,0,0,3
45302539,0,0,4
2383245,0,1,3
14191636,0,0,5
50199917,0,0,4
47024010,0,0,3
52652838,0,0,4
22946005,0,0,3
31860440,0,0,5
44129363,0,0,4
11566342,0,0,3
32066025,0,0,3
36242483,0,0,3
32301280,0,1,3
46029843,0,0,3
6512282,0,0,3
23459070,0,1,3
26067369,0,0,4
5262361,0,0,3
24297795,0,0,3
52834526,0,0,4
34897608,0,0,3
36729023,0,10,3
37274171,0,0,3
36050870,0,0,3
38425825,0,0,3
32655717,0,0,3
6733117,0,0,4
28531577,0,0,3
33143604,1,1,4
50658061,0,0,3
21141656,0,0,3
19756353,0,0,3
19778959,0,2,4
36897462,0,0,3
34714863,0,0,3
38240723,0,0,3
24083600,0,106,3
11411843,0,0,3
10596096,0,0,3
32578823,0,0,3
37165846,0,0,3
42011687,0,0,3
44824218,0,1,3
27513638,0,0,3
14136451,0,1,3
41167939,0,0,3
45166731,0,3,8
28549874,0,3,3
45578392,0,9,4
6023584,0,0,3
41234918,0,0,3
40337891,0,0,3
29658371,0,0,3
18067078,0,1,5
33802794,0,0,3
33515541,0,0,3
46956825,0,0,3
31659382,0,0,3
50787242,0,0,3
1089123,0,0,3
45099584,0,0,3
39316284,0,37,3
43108720,0,0,3
47337625,0,0,3
24323123,0,4,3
14203952,0,0,3
48541399,4,7,8
26043713,0,0,3
32812470,1,12,6
47065341,0,13,3
41332034,0,0,4
31565999,0,0,3
24032496,0,1,3
36190009,0,0,3
51420437,0,0,3
2850091,0,3,3
37956088,0,0,3
48339772,0,0,3
7796670,0,0,3
17483996,0,0,3
41563239,0,0,3
5985789,0,25,3
12677728,0,0,3
5138518,0,0,3
16408037,0,0,3
45485346,0,0,3
18805264,0,1,3
12967269,0,0,3
11910492,0,0,3
34185134,0,0,3
11940771,0,0,4
44902412,0,0,4
1608704,0,2,3
43063989,0,0,3
2705930,0,0,3
34030573,0,0,5
32875697,0,0,4
46035576,0,0,3
18836333,0,1,3
17510373,0,0,3
14332252,0,0,3
18863631,0,0,5
49587418,2,6,7
44937629,1,1,4
26328661,0,0,3
21382000,0,0,3
6671356,0,0,4
29664465,0,0,4
45565360,0,0,3
22416473,0,0,3
43598898,1,1,8
43967637,0,1,3
16373661,0,0,3
1113235,0,0,3
23746465,0,0,3
38310741,0,0,3
43683564,0,0,4
17372806,0,4,3
37846474,0,1,3
49517573,0,0,4
17075694,0,108,3
51726528,1,1,9
22517724,0,1,4
42637225,0,0,4
1013622,0,0,3
21069371,0,0,3
17676485,0,0,4
20314645,0,0,4
35729787,0,0,3
10828921,0,0,3
22236002,0,0,4
11821203,0,0,3
40803341,0,3,4
47495353,0,0,4
34399134,0,0,3
32875199,0,0,3
11838369,0,0,3
48024932,0,0,4
9822166,0,0,3
9005323,0,0,3
31336387,0,1,3
9841285,0,0,5
9810522,1,1,4
31320362,0,0,3
9690085,0,0,3
48132560,0,1,3
53502612,0,0,3
9135079,0,0,3
51682648,0,0,8
8817988,0,0,3
15879427,14,21,4
1979787,0,0,3
49439591,0,0,3
9810565,0,0,3
8027079,0,0,3
9809786,0,0,3
46126768,0,0,3
8900732,0,0,3
13302259,1,1,5
29851529,0,0,3
13363472,0,0,4
27814906,0,0,3
51709805,0,0,3
4271887,0,0,3
29903406,0,0,7
14914595,0,0,3
49396478,0,0,5
15042718,0,0,3
1881953,0,0,3
2276612,20,20,11
29278450,1,1,8
8201306,0,0,4
16101130,0,0,3
13327845,0,0,4
24554995,0,0,4
45622841,0,0,3
13398312,0,52,3
52161991,0,0,3
47664874,0,0,3
13335316,0,0,6
29302035,0,0,3
16261645,0,0,5
15683266,0,48,3
45695473,0,0,3
45693984,0,0,3
28830809,2,2,4
27702718,0,0,3
8555046,0,0,4
25046336,0,0,3
8715797,0,0,3
28708241,0,1,3
27263004,0,0,3
46186850,0,1,3
13808296,0,0,3
29957973,0,0,3
15368314,0,0,3
7427168,0,602,3
7982737,0,0,3
28177756,0,1,3
35941968,0,1,5
13641609,0,0,6
28122470,0,0,4
48915420,1,1,5
16893862,0,0,3
42904009,0,0,3
43375374,0,0,3
5314887,0,2,5
13841986,0,0,3
1697025,1,1,4
42793532,0,0,5
24287684,1,1,8
24239271,0,0,3
47688218,0,0,5
13174956,0,0,3
16597507,0,0,3
28708697,0,1,3
4404142,0,0,3
28456852,0,0,6
13632408,0,0,3
4200202,0,0,3
15260841,0,0,3
6286230,0,1,3
13983984,0,0,4
28989098,0,27,3
8498876,0,0,4
13179172,0,0,5
6274305,0,0,3
20795526,5,31,4
13671647,0,0,3
8504773,0,0,3
845156,0,0,3
13116969,0,0,3
3194458,0,1,5
18659586,0,0,3
38591050,0,0,3
27750847,0,0,3
41869193,0,0,5
9184543,0,0,3
4441729,0,0,3
8423153,0,0,3
13861151,0,0,4
35439021,1,416,8
26503874,0,0,3
38813520,0,0,4
31318076,0,0,3
7374063,0,0,6
24705578,0,0,5
21902708,0,0,5
25065659,0,0,3
7264491,0,0,3
24507995,0,1,3
25933990,0,0,3
715725,0,0,3
23682473,0,6,3
31025611,181,204,4
30943680,0,0,3
20453015,0,0,5
8461083,0,0,3
22765818,0,0,4
50840549,1,2,6
25604918,0,0,3
14114581,0,3,3
36993070,0,0,3
10057701,0,2,5
15638484,0,0,3
48709798,0,4,6
48623461,0,0,3
35023047,1,1,5
7316340,0,0,3
47742772,0,0,3
40068884,0,0,3
11245323,0,0,4
40193727,2,4,8
21108244,0,0,4
27039489,0,0,3
17638949,2,5,11
8483406,0,0,3
41289874,0,0,4
21830260,0,0,3
12564177,0,0,3
22635633,0,0,3
20033353,0,0,4
7734193,0,21,3
41718571,0,0,4
4704982,0,0,3
31168827,0,0,5
10051660,0,0,7
27174549,0,0,3
10151090,0,0,3
21018363,0,0,3
5044451,0,0,7
42933888,0,0,3
53298879,0,0,4
37620861,0,3,3
47673252,0,0,5
31111452,0,0,3
52356783,0,0,3
48863126,0,0,3
3078976,0,1,3
14536242,0,0,3
19184985,0,131,4
20669284,0,0,3
44497226,0,7,5
31866294,0,0,3
38753697,0,6,3
26107993,0,0,4
34322971,0,0,3
7065113,0,0,3
6097268,0,0,4
44595113,0,0,3
20994591,0,0,7
11143923,91,400,7
40268700,0,0,4
5344038,0,0,3
14587140,0,0,4
36979401,0,0,3
40664289,0,0,4
44420126,0,0,3
36944375,0,0,4
37637970,0,0,3
10943638,0,0,3
17625219,0,0,3
3021677,0,64,3
19329403,0,0,3
36124868,0,1,3
19970056,0,0,4
47775090,0,0,3
11614717,0,0,4
11600705,0,0,4
24585218,0,0,3
30342867,0,302,4
30427368,0,0,4
39760776,0,0,3
37660953,1,7,5
38064329,0,0,3
6328538,0,0,4
20610775,0,0,4
5805718,0,0,3
34361603,0,0,5
31474167,0,0,4
43156973,0,0,3
7185124,0,0,3
26015367,0,0,3
42393268,1,1,4
52456719,0,10,3
51050131,0,0,5
46820143,0,0,4
17754476,0,0,3
12202959,0,0,4
3317452,0,0,3
3761337,0,0,3
11556153,0,0,4
11461856,0,1,3
2753243,0,0,5
53049469,0,0,3
6076338,3,3,4
19860864,0,0,3
42144467,0,0,3
51519194,0,0,3
34606452,0,0,3
49743010,0,0,3
17481206,0,0,3
2714342,0,0,3
41233987,0,2,3
32621771,0,0,6
3016228,0,0,3
46278425,3,59,4
12140557,0,0,6
